,id,reviewScore,createDate,reviewContent
16,3351566918,5,2022-01-21T04:42:17.831+0000,꾸준히 먹고있어요 가성비좋아요
17,3353495124,5,2022-01-24T02:19:12.544+0000,친구에게  선물로 주니  좋아했어요
18,3355366385,3,2022-01-26T12:16:19.478+0000,빠른배송 감사합니다
19,3350745729,5,2022-01-20T04:41:34.784+0000,물건확인은 못했지만 부모님께서 잘받으셨다고 하네요~
0,3339285487,5,2022-01-05T01:01:22.654+0000,와이프가 아주 좋아합니다
1,3353629391,5,2022-01-24T05:18:54.853+0000,빠른배송 좋은구성으로 좋습니다~
2,3354256719,5,2022-01-25T05:01:01.521+0000,선물용인데 좋아하시네요
3,3338170203,3,2022-01-03T10:26:23.568+0000,수개월째 꾸준히 복용중입니딜
4,3370668141,5,2022-02-18T11:49:54.799+0000,너~~무 좋아요 good너~~무 좋아요 good너~~무 좋아요 good너~~무 좋아요 good너~~무 좋아요 good너~~무 좋아요 good너~~무 좋아요
5,3337982423,5,2022-01-03T05:27:11.853+0000,총알배송에 맛도 상큼해서 맛있어요~~
6,3346108575,5,2022-01-13T16:42:12.410+0000,항상 빠르게 배송해 주셔서 감사해요 어머니가 많이 좋아하셔서 저도 좋네요
7,3354857903,5,2022-01-26T00:18:20.506+0000,"배송빠르고,잘먹어보겠습니다~~~~~"
8,3354868368,5,2022-01-26T00:37:20.358+0000,좋아하십니다 무난헤
9,3341154586,3,2022-01-07T04:11:38.616+0000,"맛은 그냥 저냥이에요 ~ 비린맛은 안나서 괜찮았어요 
허나 상품을 자르고 먹을때 젤리가 넘 밑에 있네요 끈적해서 잘 올라 오지 않아요"
10,3339665180,5,2022-01-05T09:15:12.245+0000,꾸준히 먹어줘야겠아요 좋아요
11,3342233397,5,2022-01-08T12:14:40.100+0000,쭉 먹고 있어요~~
12,3353629807,5,2022-01-24T05:19:34.753+0000,빠른배송  좋은제품 감사합니다~~
13,3349886693,4,2022-01-19T03:29:21.909+0000,일단 맛은 있어요. 효과는 모르겠구요
14,3337093284,4,2022-01-01T13:34:52.891+0000,맛도있고저렴한금액에양도많아서좋아요
15,3351466798,5,2022-01-21T02:44:49.708+0000,타회사거에 비해  많이 달지않아서 좋아요
16,3338392020,5,2022-01-03T18:08:48.213+0000,타트체리스틱 맛있고 좋아요.
17,3338834919,5,2022-01-04T09:45:29.984+0000,"잘 받았습니다 
많이 파세요"
18,3340460999,5,2022-01-06T07:44:54.346+0000,좋은 상품 감사합니다. :)
19,3336955133,5,2022-01-01T08:25:36.382+0000,착한가격에 맛도좋고 믿을만해요
0,3325458494,5,2021-12-16T05:17:05.868+0000,"유통기한도 길고 포장도 꼼꼼하고
무엇보다 배송이 엄~~~청 빨라서 좋아요!!!
맛은 좀 쓰고 신데.. 건강한 맛이예요!
다 먹으면 또 재구매 하려구여!"
1,3345981815,5,2022-01-13T12:55:19.071+0000,"어머니한테 선물로 사드렸어요.
세일중이라 저렴하게 잘산거같아요~!:-)."
2,3344447348,5,2022-01-11T15:12:21.695+0000,"피부미인이. 되고자 주문했어요
언젠간 웃을 그 날을 위해
열심히 먹어볼게요~"
3,3348432694,4,2022-01-17T03:21:57.217+0000,부모님이 드시고싶어서 샀는데 맛있게 잘드시네요 많이파세요
4,3337163741,5,2022-01-01T17:36:17.289+0000,타트체리가 좋대서 늘 사드려요
5,3355844110,5,2022-01-27T06:24:52.606+0000,매우 만족합니다..
6,3347591632,5,2022-01-15T15:41:08.464+0000,간식처럼 먹을수 잇어서 다른 군것질 안하고 이거먹으면 달달하니 좋아요
7,3327582883,5,2021-12-19T03:35:00.882+0000,배송이 초고속이네요.ㅎㅎ굉장히 고운 석류향 분말이에요. 꼭 챙겨먹고 있습니다. 저렴하게 잘샀어요.
8,3332778305,5,2021-12-26T12:42:22.834+0000,잘 먹고 있어요~거의 다 먹어가서 또 구입할게요!
9,3338589406,5,2022-01-04T04:38:02.515+0000,배송 완전 빠르네요
10,3335158057,5,2021-12-29T15:29:11.677+0000,배송 빠르고 포장도 안전하게 잘와서 좋아요
11,3328915216,5,2021-12-21T03:46:16.903+0000,열심히 잘 먹구 있어요~
12,3327047871,4,2021-12-18T06:12:39.916+0000,"콜라겐이 필요해서 먹기 편하고 평소 젤리를 좋아해서 이걸 구매해보았는데
맛있지는 않아요^^;; 근데 먹기는 편해요."
13,3350610632,5,2022-01-20T01:26:11.712+0000,"와이프에게 필요한 콜라겐~~~
선물했더니 좋아하네요...^^"
14,3342607573,5,2022-01-09T05:22:45.800+0000,"새콤달콤 맛 좋아여~
꾸준히 복용중입니다~
주위에도 소개 시켜써여~ 간편하게 콜라겐 잡수라고 ㅋㅋ"
15,3337943291,5,2022-01-03T04:32:48.950+0000,꾸준히 잘 먹고있어요.
16,3344190417,5,2022-01-11T10:40:47.651+0000,잘챙겨먹었어요ㅎ재주문해야해요..
17,3329249945,5,2021-12-21T10:53:38.099+0000,좋은데 가면 갈수록 좀 묽어지고 흐물거려지는 느낌 ㅜ 그래도 좋아요.
18,3332322230,4,2021-12-25T16:32:19.352+0000,타트체리 콜라겐보다 사은품으로 받은 구미 콜라겐이 더 맛있다고 하네요 ㅠ
19,3351079339,5,2022-01-20T11:49:53.883+0000,제가먹고싶으나선물드렸어요
0,3337434550,5,2022-01-02T07:44:22.259+0000,먹기 너무 편하고 좋아요!
1,3367213486,5,2022-02-14T05:30:15.335+0000,좋아여 만족 좋아여
2,3334299206,5,2021-12-28T13:39:52.016+0000,좋아요 좋아요 언니에게도 먹으라고 줬어요
3,3343111101,5,2022-01-10T02:04:00.632+0000,배송겁나빠릅니다.   아직먹기전이라효과는 잘모르겠습니다.   잘먹겠습니다
4,3322438005,5,2021-12-12T03:22:57.201+0000,다른회사거 먹다가 의사가 식약청인증된 걸로 먹으라길래 GNM으로 바꿔봤어요 맛은 예전게 쬐금 더 맛있는데 이제품도 나쁘진 않았어요 꾸준히 먹어보려구요
5,3335609503,5,2021-12-30T07:46:39.071+0000,맛은 시큼한데 뭔가 중독성 있어요!
6,3332902892,5,2021-12-26T21:56:23.809+0000,맛있어요 먹을만해여 체리맛? 이나요ㅎ
7,3350123821,5,2022-01-19T08:36:54.410+0000,재구매했는데 맛도 괜찮고 가격도 괜찮네요
8,3350505914,5,2022-01-19T20:26:28.751+0000,롯데택배로 왔고 배송빨랐어요
9,3351465675,5,2022-01-21T02:43:44.500+0000,계속 주문해서 먹었습니다
10,3340216612,4,2022-01-06T02:41:58.005+0000,저분자 콜라겐과 석류의 여성호르몬을 한꺼번에 섭취한다고 열심히 챙겨 먹고있서요 또 자연의품격을 믿고 먹고있는데요 좋은품질이길 바라고 건강해지길 바랍니다~^^
11,3347296395,4,2022-01-15T07:35:54.983+0000,미국에 있는 동생 사서 보냈는데 효과가 있으면 좋겠네요
12,3337181490,5,2022-01-01T22:50:10.703+0000,질먹고있습니다.좋아요.
13,3334266132,5,2021-12-28T13:04:16.358+0000,맛도좋고 유통기한도 넉넉해요 잘먹겠습니다
14,3350530228,5,2022-01-19T23:12:37.009+0000,선물드럈는데 좋아하셨아요
15,3345218745,4,2022-01-12T13:56:28.129+0000,먹기에 셔서 매일 먹는게 사실 조금 어렵지만 건강을 위해 잘 먹고있습니다.
16,3351225269,5,2022-01-20T14:59:51.648+0000,설 선물로 구매했습니다
17,3333788879,5,2021-12-28T03:05:13.533+0000,"생각보다 맛있게 쫄깃하니 좋네요
재구입 할려구요"
18,3327218729,5,2021-12-18T10:43:51.280+0000,어제 주문했는데 엄청 빠르게 도착했어요. 갱년기에 효과가 있으면 좋겠어요
19,3351647399,5,2022-01-21T06:28:03.335+0000,저렴하게 잘 샀어요
0,3335972088,5,2021-12-30T18:17:18.233+0000,먹기는 조금 불편해요.. 제가 뜯는걸 잘못해서 그런가 매번 손에 뭍어요ㅠㅠ 입으로 까면 다 튀고ㅠㅠ 그리고 타트체리보다 석류가 더 맛있는거같습니다
1,3348953419,5,2022-01-18T00:42:27.033+0000,어머니 사드렸는데 좋아하시네요
2,3346881094,5,2022-01-14T15:14:47.613+0000,"빠른배송, 단단한 포장, 우수한 제품, 적절한 가격  다 좋아요."
3,3332328186,5,2021-12-25T17:09:27.132+0000,받아서 바로 하나 먹어봤는데 새콤달콤 맛있어요
4,3329311041,5,2021-12-21T11:53:27.895+0000,배송 빠르게 잘 받았습니다. 재구매 의사 있습니다~~
5,3348953674,5,2022-01-18T00:42:50.529+0000,어머니 사드렸는데 좋아하세요
6,3328051614,5,2021-12-19T23:58:50.960+0000,먹기 편하고 맛도 괜찮네요. 다 먹으면 또 재구매 하러 올게요~
7,3348206856,5,2022-01-16T16:54:30.363+0000,먹어보고 좋은것같아서 재구매했어요^^
8,3343426823,5,2022-01-10T10:08:07.800+0000,맛있고 먹기 편해요 :) 앞으로 자주 주문할 것 같아요
9,3339274207,4,2022-01-05T00:42:44.308+0000,"젤리라서 딸들과 잘먹고 잇네요
달콤하고 콜라겐 팍팍 기분 까지 업됩니다"
10,3322355511,3,2021-12-12T01:14:50.390+0000,"새콤한 젤리같아서 먹기 편해요 가격도 나쁘지않고, 늦은밤에 주문했는데도 다음날 도착했어요 총알배송이예요 ^^"
11,3343662742,5,2022-01-10T23:16:40.385+0000,먹기편리해요~몸에 좋으면 좋겠다
12,3346914348,5,2022-01-14T17:19:24.415+0000,한번 구매해서 먹어봤는데 맛있어서 또 구매해요!
13,3324137768,5,2021-12-14T11:34:46.721+0000,"엄마가 자주 주문해달라고 하셔서 주문해요 
타트체리가 몸에 좋다는데 잠도 잘 오는거같아요"
14,3348171256,5,2022-01-16T14:56:06.692+0000,항상 먹고 있는 제품 입니다
15,3328424644,5,2021-12-20T08:01:31.646+0000,아주 맘에들어요 엄마가 잘드세요
16,3348050481,4,2022-01-16T11:37:52.132+0000,편리하지만 그닥 맛있지는 않네요ㅠㅠ..
17,3339965519,5,2022-01-05T14:50:51.677+0000,"포장도 잘되었고 배송도 좋아요
먹기 편리합니다.
효과도 좋기를 바래봅니다"
18,3350027101,5,2022-01-19T06:41:08.163+0000,젛아요 먹기편해요~~
19,3310533596,5,2021-11-25T09:14:50.076+0000,"너무 셔요^^
그런데 안 시면 효과없겠죠
젤라틴 상태는 탱글탱글 굿이어요"
0,3344516823,5,2022-01-11T22:29:34.166+0000,건강을 위해 시켰는데 넘 맛있어서 자꾸 먹게 되네요..
1,3348376689,5,2022-01-17T02:21:50.189+0000,콜라겐 맛이 아주 좋다네요~~~
2,3331248174,4,2021-12-24T02:10:50.913+0000,"재구매입니다.
항상 잘 이용하고 있습니다"
3,3363095498,5,2022-02-09T02:04:54.057+0000,좋아요 좋아요 좋아요
4,3331353606,4,2021-12-24T04:12:43.329+0000,먹기도 편하고 맛도 괜찮아서 2번째 구매합니다
5,3328542446,4,2021-12-20T11:30:49.405+0000,"큰 효과는 모르겠지만 간단히
먹기 좋고 조금 신 편 입니다"
6,3332942226,4,2021-12-27T00:21:04.153+0000,맛있고 먹기 편리해요!
7,3318876249,5,2021-12-07T09:26:42.977+0000,"함량은 다소 낮지만 흡수율이 높다고해서 다른거먹다가 바꿨어요.
석류맛.. 엄청쓰지만 그래도 젤리라서 먹을만해요."
8,3348779536,5,2022-01-17T12:40:57.411+0000,아주 맘에 듭니다 ㅋ
9,3345269664,5,2022-01-12T15:13:37.204+0000,엄마가 먹어보시더니 좋다고하시네요^^
10,3339267430,5,2022-01-05T00:31:03.716+0000,새콤하니 맛은 괜찮네용 가루로 된 건 잘 안 먹어질 것 같아서 젤리로 샀는데 잘 챙겨먹을 것 같아요
11,3329388441,5,2021-12-21T13:07:54.667+0000,부모님 사드렸는데 좋아하셔서 재구매 합니당~
12,3327685003,5,2021-12-19T06:37:14.308+0000,"항상 잘먹고 있습니다!! 
다먹고 구매할께요"
13,3341895995,5,2022-01-08T03:48:47.806+0000,다른제품 계속 먹다가 이번에 바꿨는데 효과 있는것 같아요
14,3347194209,5,2022-01-15T05:13:53.461+0000,배송도빠르고포장도좋아요
15,3345924563,5,2022-01-13T11:49:43.417+0000,편하게 먹기 좋고 맛있습니다
16,3346447200,5,2022-01-14T05:05:12.869+0000,만족합니다 배송 빨라요
17,3329675839,5,2021-12-22T02:12:43.634+0000,맛은 새콤하면서도 비린맛 없이 먹을만 해요!
18,3326076218,5,2021-12-17T01:24:41.456+0000,타트체리 좋다고 하길래 젤리 타입으로 구매해봤어요 잘 먹고있음
19,3345269405,5,2022-01-12T15:13:06.307+0000,어머니 사드렸는데 좋아하셨어요^^
0,3345263706,5,2022-01-12T15:02:25.724+0000,재주문하게되는 제품입니다
1,3336628815,5,2021-12-31T15:38:40.683+0000,맛이 좋아 넘 좋구요 꾸준히 먹으면 안먹는것보단 좋겠죠
2,3344689189,4,2022-01-12T03:33:06.072+0000,먹기 편하고 맛도 먹을만 해요
3,3335165495,5,2021-12-29T15:47:02.583+0000,"맛있어요 몸의 변화는 사실 잘 모르겠지만 맛있게 먹고 있어요
다 먹고 또 사먹을꺼예요
맛있으니까ㅎ"
4,3326789323,5,2021-12-18T00:22:33.113+0000,이번엔 타트체리로 구매했는데 다음엔 석류로 구입해봐야겠어요
5,3338135381,5,2022-01-03T09:26:25.194+0000,"달짝지근 맛있어요
효과 있기를 바래며 열심히 먹고 있어요"
6,3325384902,5,2021-12-16T03:34:01.673+0000,꾸준히 챙겨먹고 있는데 이지컷이 잘 안되서 조금 불편하긴 합니다.
7,3329549858,5,2021-12-21T21:45:37.167+0000,새콤하지만 먹기 편해서 좋아요
8,3352224391,5,2022-01-22T03:03:24.556+0000,좋아요~~~!!^^
9,3346062318,5,2022-01-13T14:43:14.573+0000,늘 먹는 제품입니다
10,3318257738,4,2021-12-06T11:46:58.134+0000,친구가 추천해서 구매했는데 맛보다 건강모드예요 ㅋㅋ 맛도 있음 좋았겠지만 몸에 좋다니 꾸준히 먹어볼게요!
11,3324097438,5,2021-12-14T10:54:59.136+0000,저분자ㅡ콜라겐 착한 가격에 300달튼이니 기대해 봅니다.  새콤한 맛이 강하고 젤리라 전 먹기 편합니다.
12,3341589339,5,2022-01-07T13:42:21.454+0000,간식으로 먹어요. 젤리 대신으로
13,3343964176,5,2022-01-11T06:18:44.175+0000,배송정말빠르네요..좋아요좋아요 ㅋㅋ
14,3341440023,5,2022-01-07T10:06:42.630+0000,항상잘먹고있어요.감사해요
15,3336288401,5,2021-12-31T05:33:29.922+0000,맛은 있어요 ~ 컬라겐이 들어있는거 맞겠죠?? ㅎ 그냥 젤리먹는 느낌 ㅎ
16,3328142981,5,2021-12-20T02:10:45.897+0000,꾸준히먹는중인데 맛이괜찮아요~
17,3328211678,5,2021-12-20T03:22:12.217+0000,석류 콜라겐맛. 타사비교 단단한 느낌.
18,3328212158,5,2021-12-20T03:22:43.404+0000,석류보단 타트체리가 더 맛있었음.
19,3343935458,5,2022-01-11T05:42:00.951+0000,많이 파시고 대박 나세요
0,3329274564,3,2021-12-21T11:18:00.964+0000,맛도좋고 먹기편하네요
1,3328892663,5,2021-12-21T03:10:32.053+0000,가격이랑 배송 모두 좋습니다~
2,3328887970,5,2021-12-21T03:03:06.487+0000,가격이랑 배송 모두 좋습니다~
3,3328887636,5,2021-12-21T03:02:36.339+0000,가격이랑 배송 모두 좋습니다~
4,3322137784,5,2021-12-11T11:47:57.840+0000,배송 짱 빠르게 왔어요 몸에 좋다고해서 꾸준히 먹어보려고요~~
5,3327956457,5,2021-12-19T14:39:31.321+0000,먹기 좋고 휴대도 편해요  계속 먹으려고요
6,3318291194,3,2021-12-06T12:38:06.677+0000,석류와 콜라겐 같이 들어있어서 주문해봤어요~ 맛 괜찮은데 콜라겐이 중국산인 점만 조금 아쉬워요
7,3341644554,5,2022-01-07T15:27:24.496+0000,"일단 젤리타입으로 먹기편하고
맛있어요"
8,3338576092,5,2022-01-04T04:16:56.609+0000,"일단 맛있었어요
피부도 부드러워진 느낌이 들어서 만족합니다"
9,3345439858,5,2022-01-13T01:40:17.233+0000,맛있고 먹기 편해요 !!
10,3337114552,5,2022-01-01T14:22:16.949+0000,"늘 맛있게 먹고 있어요^^ 
가성비 좋아요~ 배송도 빠르고
잘 먹을께요~~"
11,3316338214,5,2021-12-03T12:49:41.111+0000,배송도 빠르고 너무 맛있어여~ 저렴하게 잘 구매했습니다!!! 사은품 젤리도 맛있어여 ㅎㅎ
12,3310854943,5,2021-11-25T22:01:41.796+0000,"갱년기 여성에게 좋다고 해서 석류콜라겐을 샀어요. 꾸준히 먹어봐야 효과가 있겠지만, 일단 첫 느낌은 맛있고 새콤합니다."
13,3341830546,4,2022-01-08T02:32:16.042+0000,약간시큼하긴해도먹기엔편해요
14,3328599771,3,2021-12-20T12:59:48.159+0000,먹기 편하고 맛도 좋아요
15,3340578880,4,2022-01-06T10:09:32.553+0000,그냥 맛있지는않고 보통의 석류맛이네요
16,3323257520,5,2021-12-13T07:27:39.216+0000,맛있어서 자주 사먹어요! 가격도 저렴해서 좋아요:)
17,3333013622,5,2021-12-27T01:43:48.065+0000,너무 편하게 잘 먹고 있어요 전 효과도 좋은거같아요 계속 꾸준히 먹으려구요 가격도 맘에 들고요^^
18,3333013412,5,2021-12-27T01:43:34.280+0000,너무 편하게 잘 먹고 있어요 전 효과도 좋은거같아요 계속 꾸준히 먹으려구요 가격도 맘에 들고요^^
19,3333013088,5,2021-12-27T01:43:14.540+0000,너무 편하게 잘 먹고 있어요 전 효과도 좋은거같아요 계속 꾸준히 먹으려구요 가격도 맘에 들고요^^
0,3343307921,5,2022-01-10T06:30:24.364+0000,좋네요 잘먹겠습니다
1,3313091146,5,2021-11-29T07:40:40.916+0000,300달톤 저분자라고 써있네요. 이정도면 흡수는 문제없겠어요. 하루 한포라서 더 편해요.
2,3327484462,5,2021-12-19T01:26:55.552+0000,배송 완전 빠르고 맛있어요
3,3324243057,5,2021-12-14T13:20:27.380+0000,맛있네요! 다 먹으면 재구매하려구요
4,3342770424,5,2022-01-09T10:53:16.175+0000,먹기 편하고 맛있어요
5,3340597565,5,2022-01-06T10:33:09.539+0000,"맛있네요
꾸준히 먹어볼게요^^"
6,3327484857,5,2021-12-19T01:27:30.997+0000,맛있어서 자꾸 손이가요
7,3323460205,5,2021-12-13T13:15:01.261+0000,총알배송이에요! 젤리 맛있어요.
8,3321861760,5,2021-12-11T04:39:01.440+0000,"벌써 몇번째 구매하는지 모르겠어요
너무 좋아요"
9,3331067669,5,2021-12-23T15:52:16.666+0000,친구가 선물줘서 먹어봤는데 왠지 뭔가 좋은거 같애서 주문해서 먹네요 맛있기도하고 먹기도 편해요
10,3342494179,5,2022-01-09T02:18:33.132+0000,새콤한게 먹기 좋아요~
11,3343143011,5,2022-01-10T02:34:20.439+0000,이번이  재주문입니다~^^
12,3318161420,5,2021-12-06T09:02:23.075+0000,김희애콜라겐 에서 갈아 탓는데 가격대비 너뭊ㅎ아요 맛나고 싸고~~ 함량좋고^^
13,3324787215,5,2021-12-15T08:12:22.759+0000,만족하며 잘 먹고 있어요. 먹기도 편리하고요~ 익숙해지니까 맛도 괜찮아요 ㅎㅎ 기사님 착오로 배송을 어렵게 받았는데 문의했을때 친절하고 빠르게 응대해주시고 신경 써주셔서 감사했습니다~
14,3325780156,5,2021-12-16T11:55:57.683+0000,믿고먹을수있어요 효과기대해볼게요
15,3340887218,5,2022-01-06T22:13:22.729+0000,좋은가격에 잘먹고있어요
16,3341535777,5,2022-01-07T12:22:44.430+0000,사진과 같고 괜찮아서요
17,3324185642,5,2021-12-14T12:22:11.570+0000,선물받고 먹어봤는데 이거 찐하고 맛있어여ㅋ
18,3318691693,5,2021-12-07T05:34:34.664+0000,생각보다 새콤합니다. 그래도 단맛이 많이나는것보다 몸에 좋겠죠~
19,3327456398,4,2021-12-19T00:29:36.311+0000,빠른배송 감사합니다.
0,3322492268,5,2021-12-12T04:39:26.697+0000,잘드시고계세요 다음에는 타트체리를 사보려구요
1,3339999482,5,2022-01-05T16:03:18.026+0000,자주 이용하는 제품..배솔 빨라요
2,3342149721,5,2022-01-08T10:00:35.812+0000,배송 빠르고 좋아요~
3,3340134363,5,2022-01-06T01:13:00.426+0000,빠른 배송으로 잘 받았습니다.
4,3340134023,5,2022-01-06T01:12:38.573+0000,빠른 배송으로 잘 받았습니다.
5,3321643001,5,2021-12-10T23:04:26.432+0000,"생각보다 신맛이 강하네요. 
입에 침이 고여요"
6,3338460429,5,2022-01-04T00:56:08.922+0000,부모님 사다드렸는데 좋아하시네요
7,3323708147,5,2021-12-14T03:14:46.846+0000,"입짧은엄니이신데, 간식으로 뚝딱하셨네요ㅎㅎ"
8,3322912836,5,2021-12-12T23:36:15.139+0000,배송빠르고너무좋아요배송이빠르네요
9,3330357352,5,2021-12-22T22:42:39.646+0000,"크리스마스 선물로 구입했어요~
상자는 빨강 쇼핑백은 초록이라 
크리스마스 분위기가 물씬나네요 ㅎㅎ"
10,3324243885,5,2021-12-14T13:21:15.499+0000,매달 잘 주문해서 먹고있는 제품
11,3312104407,5,2021-11-27T14:06:43.275+0000,매번 시켜 먹지만 넘 좋아요 휴대하기 편하고 맛나고 늘 깔끔하게 와서 감사합니다!! 무엇보다 총알배송으로 엄청 빨리 보내주셔서 감사합니다!!
12,3325793249,3,2021-12-16T12:11:22.278+0000,새콤한 맛 젤리 푸딩처럼 탱글탱글 ~
13,3316451395,5,2021-12-03T17:15:12.382+0000,두번째주문입니다~~ 구미없어서 아쉽지만ㅎㅎ 잘먹을게요 콜라겐필수!
14,3324033009,4,2021-12-14T09:46:13.391+0000,피부건강을위해 먹고있어요
15,3337612956,5,2022-01-02T13:34:31.508+0000,맛도 좋았고 서비스로 주신 구미도 좋았어요~
16,3319310863,4,2021-12-08T00:38:49.429+0000,탱글탱글 한 식감이라 먹기 편해요
17,3340891844,3,2022-01-06T22:36:53.168+0000,맛있네요 꾸준히먹을게요
18,3324029613,4,2021-12-14T09:42:18.213+0000,건강을위해 구매해봤어요
19,3324028724,4,2021-12-14T09:41:18.747+0000,계속 애용하는 상품이에요
0,3340906731,4,2022-01-06T23:27:55.284+0000,원료가  중국산이네여....ㅠ
1,3338846882,5,2022-01-04T09:58:18.249+0000,맛이 새콤한게 좋네요
2,3321497410,5,2021-12-10T12:47:52.584+0000,식감 좋고 맛도 좋아서 항상 챙겨먹고 있어요
3,3337423672,5,2022-01-02T07:20:57.334+0000,선물 드린건데 너무 좋아하셨어요!
4,3298598879,5,2021-11-08T10:37:47.345+0000,"엄마의 갱년기 건강을 위해 주문해봤어요
타사제품들보다 체리함량도 높고 콜라겐도 저분자형태로 들어있어서 좋으네요
달콤하기보단 좀 새콤하긴한데 당성분 많이 들어있는거보단 좋을거같아요
다드시면 꼭 재주문하려구요
사은품 콜라겐 젤리도 귀엽고 맛있네요
칼배송 감사합니다"
5,3314181012,5,2021-11-30T23:08:38.087+0000,쭉 찢어서 먹기 넘 편하고.. 젤리같은 군것질을 잘 안하는 편이라 그런지 처음에 맛은 시큼한 맛이라 입맛에 사실 잘 안맞았는데 먹다보니 익숙해지네요 ㅎㅎ
6,3326792490,5,2021-12-18T00:29:51.711+0000,너무 맛있게 잘 먹었어요! 젤리 좋아해서 간식 같아서 가끔은 두봉지도 먹었답니다ㅎㅎ 100개씩 대용량으로 나오면 좋겠어요!!
7,3336134029,5,2021-12-31T02:25:33.993+0000,"맛있어요
쫀득쫀득
또 구매할께요^^"
8,3319791055,5,2021-12-08T11:09:28.852+0000,매번 먹는 제품인데 떨어져서 재주문합니다 빠른 배송 감사합니다
9,3323150279,5,2021-12-13T04:50:50.221+0000,건강을위해 열심히 먹고있어요^^
10,3303394437,5,2021-11-15T08:57:38.454+0000,와 배송 진짜 빠르네요 👍 어제 일욜에 시켯는데 오늘 월욜에 왔어요 ㅎㅎ 사은품 구미도 넘 좋아요 ㅜㅜ 감사합니다 ^^ 타트체리랑 콜라겐 구미랑 냉장고에 넣어두었어요 ㅎㅎ 이제 이거 없음 안돼요~~
11,3338271530,5,2022-01-03T12:52:07.553+0000,배송 빠르고 맛있어요
12,3316847495,5,2021-12-04T08:33:37.377+0000,새콤하니 괜찮습니다.차갑게 먹으면 더 좋네요
13,3327630090,3,2021-12-19T04:54:02.116+0000,먹기는좋았는데 맛은 생각과는달라 약간 실망했어요  근데  자꾸 먹으니까 익숙해지네요
14,3324881732,5,2021-12-15T10:06:24.298+0000,꾸준히 먹고있어요!!
15,3318848850,4,2021-12-07T08:52:50.288+0000,오자마자 하나뜯어서 섭취했는데 새콤하니 맛있었어요
16,3335003378,5,2021-12-29T12:03:53.944+0000,어머니 선물로 드렸는데 맛있다고 좋아하시네요 ^^
17,3338477429,5,2022-01-04T01:29:28.695+0000,먹기 편해서 좋아요~
18,3338213095,4,2022-01-03T11:30:29.689+0000,좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요
19,3335899019,5,2021-12-30T14:17:19.484+0000,유통기한 넉넉하고 빠른 배송 좋아요
0,3334505962,5,2021-12-29T01:10:36.270+0000,먹기도 편하고 건강을 위해 주문해서 먹어요
1,3318201474,5,2021-12-06T10:16:31.287+0000,맛이새콤하고맛있어요 잘먹고있어요ㅎㅎ
2,3321642786,5,2021-12-10T23:03:36.191+0000,석류가 가득 들어간 맛이에요
3,3306314376,4,2021-11-19T05:42:54.696+0000,"콜라겐젤리 좋아해서 여러가지 제품을 먹어 본결과 요 아이는 조금더 찐득하니~더 새콤한 제형이네요~ 개인입맛취향이니 전 땡글땡글하고 덜새콤한 쪽인듯 2번 시키지는 않을듯하네요 
구미가 더 나아요~~ㅋ"
4,3323170742,5,2021-12-13T05:17:26.613+0000,엄마선물용으로구매했습니다 콜라겐은 바르는것보단 먹어야한다고하더라구요. 비린맛도없고 먹기쉽다고하시네요 ㅎㅎ 종종구매하려구요
5,3321795753,5,2021-12-11T03:14:23.485+0000,먹기도 편하고 괜찮아요
6,3330383180,4,2021-12-22T23:54:27.594+0000,"잘받았습니다 
효과있길 바래요 
신맛이 너무 강하네요"
7,3320855211,5,2021-12-09T21:50:30.117+0000,배송이 엄청 빨라서 좋았어요
8,3314915346,5,2021-12-01T20:09:09.020+0000,꾸준히 잘 먹고있어요 다먹어가서 새로 주문하는김에 한달리뷰쓰고갑니다
9,3316234848,5,2021-12-03T10:23:40.601+0000,"계속 재구매하고 있어요.
먹기도 간편하고 맛도 좋아요."
10,3315648204,5,2021-12-02T15:18:14.371+0000,마음에 들어요ㅋㅋ다음에도 또 구매하겠습니다
11,3332546819,5,2021-12-26T05:00:26.545+0000,맛있구요 먹기 편해요 잘먹고있어요
12,3333721022,5,2021-12-28T01:13:24.397+0000,타트체리젤리 잘 먹어서 샀는데 좋네용
13,3335528800,4,2021-12-30T06:02:15.554+0000,선물용으로 받ㅇ신분이 매우 만족해합니다.
14,3337607868,4,2022-01-02T13:25:27.107+0000,구매했어요 구매했어요
15,3337607427,4,2022-01-02T13:24:44.074+0000,구매했어요 구매했어요
16,3318984382,5,2021-12-07T11:22:29.772+0000,생각했던것보다 먹기 편하고 맛나요
17,3339098047,4,2022-01-04T14:04:27.419+0000,잘 받았습니다~~~~
18,3316945928,1,2021-12-04T11:13:21.274+0000,너무 맛이없어요 ㅠㅠ 휴 큰일났다
19,3336801038,5,2022-01-01T03:02:23.726+0000,믿고 먹어요. 좋겠죠
0,3333153252,5,2021-12-27T04:18:31.542+0000,감사한 분께 선물드렸더니 좋아하시네요~
1,3332217539,5,2021-12-25T11:51:50.878+0000,확실히 여성호르몬은 많은거 같아요 꾸준히 먹어볼께요
2,3332544159,5,2021-12-26T04:54:57.026+0000,다르누제품에 비해 진하지만 잘 먹고있어요
